-8.568097949028015137e-01,4.040348827838897705e-01,-5.032307505607604980e-01,-7.639354467391967773e-01
-6.509268283843994141e-01,2.852738499641418457e-01,-6.536632776260375977e-01,-8.133146762847900391e-01
-1.047202944755554199e-01,6.810390949249267578e-01,-6.110706925392150879e-01,-4.358800351619720459e-01
8.414675593376159668e-01,1.408565640449523926e-01,9.232506752014160156e-01,9.216217994689941406e-01
4.103283286094665527e-01,-3.678993880748748779e-02,3.320490717887878418e-01,6.192505955696105957e-01
-4.116052389144897461e-02,-2.458238452672958374e-01,1.482033491134643555e+00,1.479555368423461914e+00
6.120421886444091797e-01,-6.712219119071960449e-01,-1.198340892791748047e+00,-1.733392924070358276e-01
-4.639847576618194580e-01,-3.235104084014892578e-01,-1.079359650611877441e+00,-5.369685888290405273e-01
