8.808513283729553223e-01,9.166327714920043945e-01,1.053220152854919434e+00,-9.214181900024414062e-01,-8.240716457366943359e-01,-3.228563666343688965e-01,-3.943932950496673584e-01,3.534380495548248291e-01
-7.957443594932556152e-01,-1.231234192848205566e+00,-7.227405905723571777e-01,-1.206392943859100342e-01,1.007561087608337402e+00,-7.981895208358764648e-01,1.002508163452148438e+00,1.964124441146850586e-01
-4.838395714759826660e-01,-1.651369035243988037e-01,-8.161504752933979034e-03,7.366871237754821777e-01,7.569864392280578613e-01,3.546608388423919678e-01,-1.022013068199157715e+00,-9.240967035293579102e-01
